TIME,PRESS FILTER [hpa],HEIGHT FILTER [m],PRESS RAW [hpa],HEIGHT RAW [m],ACCEL [m/s2],SPEED [m/s],EVENT,EVENT,VOLT. CHANNEL,VOLTAGE [V]
1.48,97456.90625,6.620758057,97408,10.82312012,91.0368,35.9368999,0,PAD,5,8.161822612
1.485,97455.10156,6.775878906,97377,13.48773193,89.9577,36.38652793,0,PAD,1,8.149251457
1.49,97453.30469,6.930511475,97377,13.48773193,89.9577,36.83615595,0,PAD,2,8.037305244
1.495,97451.35156,7.098083496,97367,14.34750366,90.4482,37.2882356,0,PAD,3,8.130669227
1.5,97449.50781,7.256347656,97372,13.91760254,89.9577,37.73786363,0,PAD,4,8.023967532
1.505,97447.69531,7.412017822,97372,13.91760254,90.4482,38.18994328,0,PAD,5,8.161822612
1.51,97445.8125,7.573913574,97367,14.34750366,89.9577,38.6395713,0,PAD,1,8.149251457
1.515,97443.84375,7.743041992,97361,14.86312866,90.4482,39.09165095,0,PAD,2,8.031970159
1.52,97441.71875,7.925720215,97351,15.72302246,89.9577,39.54127898,0,PAD,3,8.141339397
1.525,97439.90625,8.081390381,97367,14.34750366,88.8786,39.98551343,0,PAD,4,8.023967532
1.53,97437.92188,8.252105713,97356,15.2930603,89.3691,40.4321995,0,PAD,5,8.155537034
1.535,97435.57813,8.453430176,97335,17.09872437,89.9577,40.88182753,0,PAD,1,8.149251457
1.54,97433.38281,8.641815186,97342,16.49679565,89.3691,41.3285136,0,PAD,2,8.031970159
1.545,97431.48438,8.804748535,97356,15.2930603,88.8786,41.77274805,0,PAD,3,8.141339397
1.55,97429.42969,8.981719971,97346,16.15301514,89.3691,42.21943413,0,PAD,4,8.023967532
1.555,97427.10938,9.180999756,97330,17.52874756,89.3691,42.6661202,0,PAD,5,8.155537034
1.56,97425.28906,9.337219238,97356,15.2930603,88.8786,43.11035465,0,PAD,1,8.142965879
1.565,97422.94531,9.538574219,97326,17.87258911,89.3691,43.55704073,0,PAD,2,8.031970159
1.57,97420.59375,9.740966797,97324,18.04504395,89.9577,44.00666875,0,PAD,3,8.13333677
1.575,97418.01563,9.962585449,97310,19.24908447,88.8786,44.4509032,0,PAD,4,8.015964904
1.58,97415.5625,10.17330933,97315,18.81896973,88.8786,44.89513765,0,PAD,5,8.155537034
1.585,97413.21094,10.37521362,97319,18.47457886,88.29,45.33643015,0,PAD,1,8.142965879
1.59,97410.64063,10.59631348,97305,19.67922974,87.7014,45.7747807,0,PAD,2,8.031970159
1.595,97407.89844,10.8319397,97294,20.62524414,88.29,46.2160732,0,PAD,3,8.13333677
1.6,97405.1875,11.06500244,97294,20.62524414,88.29,46.6573657,3,BARO-LIFTOFF,4,8.015964904
1.605,97402.42188,11.30273438,97289,21.05545044,88.29,47.0986582,0,PAD,5,8.16810819
1.61,97399.60156,11.5451355,97284,21.48562622,88.29,47.5399507,0,PAD,1,8.146108668
1.615,97397,11.76834106,97294,20.62524414,87.7014,47.97830125,0,PAD,2,8.021299989
1.62,97394.25781,12.00402832,97284,21.48562622,88.29,48.41959375,0,PAD,3,8.130669227
1.625,97391.4375,12.24642944,97278,22.00158691,87.2109,48.85549268,0,PAD,4,8.021299989
1.63,97388.46875,12.50186157,97268,22.86209106,87.7014,49.29384323,0,PAD,5,8.16810819
1.635,97385.53906,12.75363159,97268,22.86209106,86.6223,49.7268002,0,PAD,1,8.146108668
1.64,97382.24219,13.03707886,97246,24.75534058,87.7014,50.16515075,0,PAD,2,8.021299989
1.645,97379.28125,13.29147339,97262,23.37811279,87.7014,50.6035013,0,PAD,3,8.130669227
1.65,97375.97656,13.57546997,97241,25.18569946,87.2109,51.03940023,0,PAD,4,8.021299989
1.655,97372.32813,13.8890686,97220,26.99310303,87.7014,51.47775078,0,PAD,5,8.155537034
1.66,97369.10156,14.1668396,97241,25.18569946,87.2109,51.9136497,0,PAD,1,8.149251457
1.665,97365.72656,14.45706177,97230,26.13226318,87.2109,52.34954863,0,PAD,2,8.039972786
1.67,97362.39063,14.74368286,97230,26.13226318,87.7014,52.78789918,0,PAD,3,8.13333677
1.675,97359.01563,15.03396606,97225,26.56265259,87.7014,53.22624973,0,PAD,4,8.021299989
1.68,97355.59375,15.32785034,97220,26.99310303,87.2109,53.66214865,0,PAD,5,8.155537034
1.685,97352.30469,15.61087036,97225,26.56265259,87.7014,54.1004992,0,PAD,1,8.149251457
1.69,97349,15.89492798,97222,26.8210144,87.7014,54.53884975,0,PAD,2,8.039972786
1.695,97345.34375,16.20962524,97200,28.71447754,87.2109,54.97474868,0,PAD,3,8.13333677
1.7,97341.60156,16.53106689,97193,29.31710815,87.7014,55.41309923,0,PAD,4,8.018632447
1.705,97337.75,16.86242676,97184,30.09243774,87.2109,55.84899815,0,PAD,5,8.152394245
1.71,97334.23438,17.16467285,97200,28.71447754,87.2109,56.28489708,0,PAD,1,8.149251457
1.715,97330.39063,17.49499512,97179,30.52249146,87.2109,56.720796,0,PAD,2,8.029302616
1.72,97326.58594,17.82220459,97179,30.52249146,86.6223,57.15375298,0,PAD,3,8.136004312
1.725,97322.41406,18.18112183,97156,32.503479,87.2109,57.5896519,0,PAD,4,8.018632447
1.73,97318.78125,18.49380493,97183,30.17822266,87.2109,58.02555083,0,PAD,5,8.152394245
1.735,97314.64844,18.84912109,97152,32.84780884,87.2109,58.46144975,0,PAD,1,8.149251457
1.74,97310.46875,19.20858765,97147,33.27850342,87.2109,58.89734868,0,PAD,2,8.029302616
1.745,97306.25,19.57168579,97142,33.70922852,86.6223,59.33030565,0,PAD,3,8.136004312
1.75,97302.09375,19.92910767,97142,33.70922852,87.2109,59.76620458,0,PAD,4,8.023967532
1.755,97297.89844,20.28964233,97137,34.13995361,87.2109,60.2021035,0,PAD,5,8.146108668
1.76,97294.00781,20.62472534,97151,32.93417358,86.6223,60.63506048,0,PAD,1,8.146108668
1.765,97289.72656,20.99310303,97126,35.08731079,87.2109,61.0709594,0,PAD,2,8.026635074
1.77,97285.10938,21.39004517,97105,36.89642334,87.2109,61.50685833,0,PAD,3,8.136004312
1.775,97280.4375,21.79220581,97099,37.41369629,87.7014,61.94520888,0,PAD,4,8.023967532
1.78,97275.73438,22.19644165,97094,37.84457397,86.1318,62.37571423,0,PAD,5,8.146108668
1.785,97271,22.60385132,97089,38.27496338,86.6223,62.8086712,0,PAD,1,8.146108668
1.79,97266.42188,22.9977417,97094,37.84457397,86.1318,63.23917655,0,PAD,2,8.026635074
1.795,97261.52344,23.41918945,97073,39.6541748,86.6223,63.67213353,0,PAD,3,8.128001685
1.8,97256.6875,23.83544922,97073,39.6541748,86.6223,64.1050905,0,PAD,4,8.018632447
1.805,97251.625,24.27096558,97057,41.03305054,86.1318,64.53559585,0,PAD,5,8.155537034
1.81,97246.92188,24.67584229,97073,39.6541748,86.1318,64.9661012,0,PAD,1,8.108395202
1.815,97241.78906,25.11761475,97046,41.98104858,86.1318,65.39660655,0,PAD,2,8.026635074
1.82,97237.01563,25.52822876,97062,40.60202026,86.1318,65.8271119,0,PAD,3,8.128001685
1.825,97231.54688,25.99917603,97020,44.22250366,86.1318,66.25761725,0,PAD,4,8.018632447
1.83,97226.02344,26.4743042,97014,44.7401123,86.1318,66.6881226,0,PAD,5,8.155537034
1.835,97220.48438,26.95150757,97009,45.17132568,85.5432,67.115686,0,PAD,1,8.108395202
1.84,97215.39844,27.38922119,97030,43.36074829,86.1318,67.54619135,0,PAD,2,8.023967532
1.845,97210.00781,27.85296631,97009,45.17132568,86.1318,67.9766967,0,PAD,3,8.130669227
1.85,97204.59375,28.31933594,97004,45.60253906,85.5432,68.4042601,0,PAD,4,8.029302616
1.855,97199.14063,28.78884888,96998,46.11968994,86.1318,68.83476545,0,PAD,5,8.152394245
1.86,97193.67188,29.25939941,96993,46.55093384,85.5432,69.26232885,0,PAD,1,8.146108668
1.865,97187.72656,29.77105713,96963,49.13827515,85.0527,69.68744063,0,PAD,2,8.023967532
1.87,97181.82031,30.27963257,96961,49.31072998,85.5432,70.11500403,0,PAD,3,8.130669227
1.875,97176.48438,30.73934937,96988,46.98220825,85.5432,70.54256743,0,PAD,4,8.029302616
1.88,97170.64844,31.24172974,96956,49.74209595,85.5432,70.97013083,0,PAD,5,8.152394245
1.885,97164.67969,31.756073,96945,50.69140625,85.5432,71.39769423,0,PAD,1,8.146108668
1.89,97158.69531,32.27099609,96940,51.12286377,85.0527,71.822806,0,PAD,2,8.047975413
1.895,97152.70313,32.78747559,96935,51.55432129,85.5432,72.2503694,0,PAD,3,8.130669227
1.9,97146.78906,33.29672241,96935,51.55432129,85.5432,72.6779328,0,PAD,4,8.015964904
1.905,97140.55469,33.83355713,96913,53.45230103,85.0527,73.10304458,0,PAD,5,8.155537034
1.91,97134.4375,34.36053467,96915,53.27978516,85.0527,73.52815635,0,PAD,1,8.146108668
1.915,97128.28125,34.89065552,96908,53.88388062,85.0527,73.95326813,0,PAD,2,8.047975413
1.92,97122.24219,35.41091919,96910,53.71133423,85.0527,74.3783799,0,PAD,3,8.130669227
1.925,97116.08594,35.94161987,96899,54.66049194,85.0527,74.80349168,0,PAD,4,8.015964904
1.93,97109.78906,36.48379517,96887,55.69628906,85.0527,75.22860345,0,PAD,5,8.155537034
1.935,97103.21094,37.05047607,96867,57.42297363,85.0527,75.65371523,0,PAD,1,8.155537034
1.94,97096.42969,37.63485718,96851,58.80422974,84.4641,76.07588505,0,PAD,2,7.991957023
1.945,97090.02344,38.18701172,96867,57.42297363,84.4641,76.49805488,0,PAD,3,8.130669227
1.95,97083.24219,38.77145386,96841,59.66781616,83.9736,76.91777308,0,PAD,4,8.021299989
1.955,97076.5,39.35229492,96839,59.84042358,83.9736,77.33749128,0,PAD,5,8.155537034
1.96,97069.79688,39.93002319,96836,60.09960938,83.385,77.75426753,0,PAD,1,8.155537034
1.965,97063.44531,40.47763062,96850,58.89080811,83.9736,78.17398573,0,PAD,2,7.991957023
1.97,97055.94531,41.12414551,96782,64.76364136,83.385,78.59076198,0,PAD,3,8.130669227
1.975,97049.02344,41.72073364,96809,62.43109131,83.385,79.00753823,0,PAD,4,8.021299989
1.98,97041.91406,42.33349609,96793,63.8135376,83.385,79.42431448,0,PAD,5,8.146108668
1.985,97034.79688,42.94680786,96788,64.24554443,82.7964,79.83814878,0,PAD,1,8.133537512
1.99,97027.57813,43.56954956,96777,65.19564819,83.385,80.25492503,0,PAD,2,8.026635074
1.995,97020.17188,44.20794678,96761,66.57797241,83.9736,80.67464323,0,PAD,3,8.130669227
2,97012.47656,44.87136841,96740,68.39260864,83.385,81.09141948,0,PAD,4,8.021299989
2.005,97004.96875,45.51867676,96745,67.96044922,83.385,81.50819573,0,PAD,5,8.146108668
2.01,96996.80469,46.22280884,96703,71.59103394,83.385,81.92497198,0,PAD,1,8.133537512
2.015,96988.73438,46.91867065,96703,71.59103394,82.7964,82.33880628,0,PAD,2,8.026635074
2.02,96980.77344,47.60516357,96703,71.59103394,82.7964,82.75264058,0,PAD,3,8.130669227
2.025,96972.42969,48.32507324,96676,73.92514038,81.7173,83.1610813,0,PAD,4,8.021299989
2.03,96963.71875,49.07629395,96650,76.17355347,81.2268,83.5670704,0,PAD,5,8.149251457
2.035,96955.30469,49.80203247,96660,75.30911255,81.7173,83.97551113,0,PAD,1,8.108395202
2.04,96946.24219,50.58407593,96618,78.94180298,81.7173,84.38395185,0,PAD,2,8.031970159
2.045,96936.79688,51.39901733,96591,81.27752686,81.2268,84.78994095,0,PAD,3,8.125334143
2.05,96927.28906,52.21923828,96581,82.14297485,81.2268,85.19593005,0,PAD,4,8.021299989
2.055,96917.61719,53.05413818,96565,83.52755737,81.2268,85.60191915,0,PAD,5,8.149251457
2.06,96907.86719,53.89532471,96554,84.47998047,81.2268,86.00790825,0,PAD,1,8.108395202
2.065,96897.96094,54.75015259,96538,85.86486816,80.6382,86.4109554,0,PAD,2,8.031970159
2.07,96887.98438,55.61129761,96527,86.81695557,80.1477,86.81155093,0,PAD,3,8.125334143
2.075,96878.05469,56.46835327,96522,87.24990845,80.1477,87.21214645,0,PAD,4,8.023967532
2.08,96867.78125,57.35519409,96496,89.50125122,80.1477,87.61274198,0,PAD,5,8.155537034
2.085,96857.86719,58.21136475,96508,88.46206665,80.6382,88.01578913,0,PAD,1,8.142965879
2.09,96847.60156,59.09780884,96481,90.80050659,80.1477,88.41638465,0,PAD,2,8.045307871
2.095,96837.28125,59.98904419,96471,91.66674805,80.1477,88.81698018,0,PAD,3,8.125334143
2.1,96826.80469,60.8934021,96455,93.05258179,79.5591,89.21463375,0,PAD,4,8.023967532
2.105,96816.08594,61.81924438,96434,94.87188721,79.5591,89.61228733,0,PAD,5,8.155537034
2.11,96805.50781,62.7331543,96434,94.87188721,79.0686,90.00748928,0,PAD,1,8.142965879
2.115,96795.07031,63.63461304,96434,94.87188721,79.0686,90.40269123,0,PAD,2,8.045307871
2.12,96784.66406,64.53353882,96428,95.39205933,78.48,90.79495123,0,PAD,3,8.1226666
2.125,96774.57031,65.40542603,96437,94.61181641,77.8914,91.18426928,0,PAD,4,8.015964904
2.13,96764.16406,66.30450439,96412,96.77841187,78.48,91.57652928,0,PAD,5,8.152394245
2.135,96753.89063,67.19219971,96412,96.77841187,77.4009,91.9633957,0,PAD,1,8.158679823
2.14,96743.46875,68.09301758,96396,98.16491699,77.4009,92.35026213,0,PAD,2,8.031970159
2.145,96733.00781,68.99703979,96386,99.03179932,76.8123,92.7341866,0,PAD,3,8.1226666
2.15,96722.72656,69.88546753,96388,98.85852051,76.8123,93.11811108,0,PAD,4,8.015964904
2.155,96712.64844,70.75674438,96391,98.59835815,76.8123,93.50203555,0,PAD,5,8.152394245
2.16,96702.32813,71.64901733,96370,100.4186401,76.8123,93.88596003,0,PAD,1,8.158679823
2.165,96692.46875,72.50112915,96388,98.85852051,76.8123,94.2698845,0,PAD,2,8.031970159
2.17,96682.46094,73.36636353,96372,100.2453308,76.8123,94.65380898,0,PAD,3,8.144006939
2.175,96672.39844,74.23690796,96361,101.1987915,76.3218,95.03528183,0,PAD,4,8.026635074
2.18,96662.5625,75.08712769,96366,100.7657776,76.3218,95.41675468,0,PAD,5,8.155537034
2.185,96652.67969,75.94216919,96356,101.6323242,75.7332,95.79528558,0,PAD,1,8.152394245
2.19,96642.82813,76.7940979,96350,102.152832,75.7332,96.17381648,0,PAD,2,8.031970159
2.195,96633.3125,77.61688232,96361,101.1987915,75.2427,96.54989575,0,PAD,3,8.144006939
2.2,96623.9375,78.42819214,96361,101.1987915,75.2427,96.92597503,0,PAD,4,8.026635074
2.205,96614.53906,79.24118042,96352,101.9795227,75.2427,97.3020543,0,PAD,5,8.155537034
2.21,96605.17969,80.05105591,96347,102.4130859,74.6541,97.67519163,0,PAD,1,8.152394245
2.215,96596.00781,80.84429932,96350,102.152832,75.2427,98.0512709,0,PAD,2,8.023967532
2.22,96587,81.62402344,96352,101.9795227,74.6541,98.42440823,0,PAD,3,8.130669227
2.225,96577.74219,82.42520142,96331,103.8003845,74.1636,98.79509393,0,PAD,4,8.023967532
2.23,96568.60938,83.21548462,96331,103.8003845,74.6541,99.16823125,0,PAD,5,8.158679823
2.235,96559.41406,84.01107788,96320,104.7541504,74.6541,99.54136858,0,PAD,1,8.152394245
2.24,96550.46094,84.78631592,96326,104.2340393,74.6541,99.9145059,0,PAD,2,8.023967532
2.245,96541.63281,85.55062866,96326,104.2340393,74.6541,100.2876432,0,PAD,3,8.130669227
2.25,96532.82813,86.31240845,96320,104.7541504,74.6541,100.6607806,0,PAD,4,8.023967532
2.255,96523.96094,87.08050537,96310,105.621582,74.1636,101.0314663,0,PAD,5,8.158679823
2.26,96515.32031,87.82827759,96315,105.1878662,74.6541,101.4046036,0,PAD,1,8.114680779
2.265,96506.54688,88.58810425,96301,106.4021301,75.2427,101.7806829,0,PAD,2,8.026635074
2.27,96497.99219,89.3286438,96306,105.9683533,74.6541,102.1538202,0,PAD,3,8.130669227
2.275,96489.38281,90.07449341,96296,106.835907,74.6541,102.5269575,0,PAD,4,8.021299989
2.28,96480.78906,90.81878662,96290,107.3561401,75.2427,102.9030368,0,PAD,5,8.158679823
2.285,96472.42188,91.54330444,96296,106.835907,74.6541,103.2761741,0,PAD,1,8.114680779
2.29,96463.89844,92.2819519,96280,108.2237854,74.1636,103.6468598,0,PAD,2,8.026635074
2.295,96455.57813,93.00238037,96285,107.7899475,72.9864,104.0116616,0,PAD,3,8.130669227
2.3,96447.21875,93.72650146,96276,108.571167,71.4168,104.3686182,0,PAD,4,8.021299989
2.305,96439.1875,94.4223938,96287,107.6165161,69.7491,104.7172393,0,PAD,5,8.158679823
2.31,96430.99219,95.13250732,96271,109.0045166,67.5909,105.0550732,0,PAD,1,8.13982309
2.315,96422.875,95.83584595,96269,109.1784973,63.1764,105.3708425,0,PAD,2,8.042640328
2.32,96414.71094,96.543396,96260,109.9592896,58.2714,105.6620956,0,PAD,3,8.106661346
2.325,96406.57813,97.24841309,96255,110.393219,53.955,105.9317743,0,PAD,4,8.018632447
2.33,96398.75,97.92675781,96265,109.5253906,50.1291,106.1823304,0,PAD,5,8.158679823
2.335,96390.1875,98.66903687,96218,113.604187,44.7336,106.4059186,0,PAD,1,8.13982309
2.34,96382.03125,99.37573242,96234,112.2155762,39.8286,106.6049905,0,PAD,2,8.042640328
2.345,96373.79688,100.0898438,96223,113.1701355,34.9236,106.7795462,0,PAD,3,8.106661346
2.35,96365.48438,100.8102722,96212,114.1253052,30.5091,106.9320373,0,PAD,4,8.018632447
2.355,96357.00781,101.5448914,96196,115.5141602,26.6832,107.0654057,0,PAD,5,8.146108668
2.36,96348.75781,102.2601929,96202,114.992981,23.4459,107.1825934,0,PAD,1,8.158679823
2.365,96340.26563,102.9970093,96182,116.7296448,19.0314,107.2777164,0,PAD,2,8.026635074
2.37,96331.60156,103.7480164,96166,118.1188354,16.3827,107.3596007,0,PAD,3,8.13333677
2.375,96323.13281,104.4823303,96170,117.7716675,13.6359,107.4277559,0,PAD,4,8.018632447
2.38,96314.83594,105.2019958,96172,117.598053,10.8891,107.482182,0,PAD,5,8.146108668
2.385,96306.26563,105.9453125,96150,119.5082397,7.6518,107.5204273,0,PAD,1,8.158679823
2.39,96297.63281,106.694458,96140,120.3769226,4.905,107.5449436,0,PAD,2,8.026635074
2.395,96289.125,107.4320984,96140,120.3769226,2.7468,107.5586727,0,PAD,3,8.13333677
2.4,96280.63281,108.1687622,96134,120.8983765,0.5886,107.5616146,0,PAD,4,8.034637701
2.405,96271.80469,108.9348145,96108,123.1570435,-1.6677,107.5532791,0,PAD,5,8.161822612
2.41,96262.89844,109.7077637,96097,124.1126099,-2.7468,107.53955,4,BURNOUT,1,8.133537512
2.415,96254.15625,110.4660645,96099,123.9389038,-3.8259,107.5204273,0,PAD,2,8.021299989
2.42,96245.50781,111.2165527,96097,124.1126099,-5.4936,107.4929691,0,PAD,3,8.128001685
2.425,96236.9375,111.9603271,96094,124.3734131,-6.5727,107.4601173,0,PAD,4,8.034637701
2.43,96228.21094,112.7177429,96078,125.7636719,-7.6518,107.421872,0,PAD,5,8.161822612
2.435,96219.57031,113.4678955,96076,125.9374084,-8.7309,107.3782331,0,PAD,1,8.133537512
2.44,96210.71094,114.236969,96057,127.5887451,-9.2214,107.3321425,0,PAD,2,8.021299989
2.445,96201.86719,115.0045166,96051,128.1105652,-9.81,107.28311,0,PAD,3,8.128001685
2.45,96193.07031,115.7684631,96046,128.5452576,-10.3986,107.2311356,0,PAD,4,8.021299989
2.455,96184.5,116.5125427,96051,128.1105652,-10.8891,107.1767095,0,PAD,5,8.155537034
2.46,96175.76563,117.270813,96035,129.5013123,-10.8891,107.1222834,0,PAD,1,8.114680779
2.465,96167.26563,118.0092468,96041,128.9794312,-11.4777,107.0649154,0,PAD,2,8.023967532
2.47,96158.53906,118.7671204,96021,130.7184448,-11.4777,107.0075474,0,PAD,3,8.128001685
2.475,96150.04688,119.5045776,96027,130.1970215,-11.4777,106.9501793,0,PAD,4,8.021299989
2.48,96141.19531,120.2730408,96000,132.5444031,-11.9682,106.8903597,0,PAD,5,8.155537034
2.485,96132.46875,121.0310974,96000,132.5444031,-11.9682,106.83054,0,PAD,1,8.114680779
2.49,96123.49219,121.8112183,95979,134.3706665,-11.9682,106.7707204,0,PAD,2,8.023967532
2.495,96114.74219,122.5709534,95984,133.9357605,-11.9682,106.7109007,0,PAD,3,8.13333677
2.5,96105.83594,123.3449097,95968,135.3278198,-11.9682,106.6510811,0,PAD,4,8.021299989
2.505,96096.96875,124.1152344,95963,135.7627869,-11.9682,106.5912614,0,PAD,5,8.155537034
2.51,96088.125,124.8840637,95957,136.2845154,-11.9682,106.5314418,0,PAD,1,8.142965879
2.515,96079.26563,125.6539917,95949,136.9806824,-11.9682,106.4716221,0,PAD,2,8.023967532
2.52,96070.60156,126.4066467,95952,136.7195435,-11.9682,106.4118025,10,HEIGHT ASCEND,3,8.13333677
2.525,96062.19531,127.1372986,95959,136.1105957,-11.9682,106.3519828,0,PAD,4,8.021299989
2.53,96053.16406,127.9220886,95917,139.76474,-11.9682,106.2921632,0,PAD,5,8.155537034
2.535,96044.54688,128.6712646,95933,138.3726196,-11.9682,106.2323435,0,PAD,1,8.142965879
2.54,96035.96094,129.4178467,95927,138.8944397,-11.9682,106.1725239,0,PAD,2,8.037305244
2.545,96027.11719,130.1865234,95906,140.7223816,-11.9682,106.1127042,0,PAD,3,8.098658719
2.55,96018.60938,130.9263916,95917,139.76474,-11.9682,106.0528846,0,PAD,4,8.023967532
2.555,96010.16406,131.6605225,95913,140.1126709,-11.9682,105.9930649,0,PAD,5,8.146108668
2.56,96001.96094,132.3737183,95919,139.5907898,-11.9682,105.9332453,0,PAD,1,8.133537512
2.565,95993.39844,133.1184692,95892,141.9408264,-11.4777,105.8758773,0,PAD,2,8.037305244
2.57,95984.85938,133.861145,95887,142.3760986,-11.9682,105.8160576,0,PAD,3,8.098658719
2.575,95976.34375,134.6018066,95881,142.8981323,-11.9682,105.756238,0,PAD,4,8.023967532
2.58,95967.57813,135.3645935,95860,144.7262573,-11.9682,105.6964183,0,PAD,5,8.146108668
2.585,95958.78125,136.1295166,95851,145.5097656,-11.9682,105.6365987,0,PAD,1,8.133537512
2.59,95950.09375,136.8855591,95850,145.5970459,-11.9682,105.576779,0,PAD,2,8.031970159
2.595,95941.38281,137.6432495,95841,146.3806152,-11.9682,105.5169594,0,PAD,3,8.130669227
2.6,95933.10156,138.363678,95857,144.9875793,-11.9682,105.4571397,0,PAD,4,8.034637701
2.605,95924.46094,139.1156921,95830,147.3383484,-11.9682,105.3973201,0,PAD,5,8.161822612
2.61,95915.94531,139.85672,95830,147.3383484,-11.9682,105.3375004,0,PAD,1,8.133537512
2.615,95907.57031,140.5857239,95830,147.3383484,-12.5568,105.2747388,0,PAD,2,8.031970159
2.62,95899.23438,141.3110962,95825,147.7738342,-11.9682,105.2149192,0,PAD,3,8.130669227
2.625,95890.73438,142.0506897,95809,149.1677551,-11.9682,105.1550995,0,PAD,4,8.034637701
2.63,95882.16406,142.7966614,95798,150.1257324,-12.5568,105.0923379,0,PAD,5,8.161822612
2.635,95874.14844,143.4943237,95821,148.1225586,-12.5568,105.0295763,0,PAD,1,8.142965879
2.64,95865.84375,144.217804,95798,150.1257324,-12.5568,104.9668147,0,PAD,2,8.029302616
2.645,95857.61719,144.93396,95795,150.387207,-11.9682,104.9069951,0,PAD,3,8.128001685
2.65,95849.02344,145.682251,95768,152.7391968,-11.9682,104.8471754,0,PAD,4,8.007962277
2.655,95840.55469,146.4195251,95768,152.7391968,-11.9682,104.7873558,0,PAD,5,8.155537034
2.66,95832.22656,147.1447754,95768,152.7391968,-11.9682,104.7275361,0,PAD,1,8.142965879
2.665,95823.73438,147.8843079,95752,154.1337891,-11.9682,104.6677165,0,PAD,2,8.029302616
2.67,95815.1875,148.6285706,95742,155.0048828,-11.9682,104.6078968,0,PAD,3,8.128001685
2.675,95806.57031,149.3792419,95731,155.9639282,-12.5568,104.5451352,0,PAD,4,8.007962277
2.68,95797.92188,150.1325989,95722,156.7482605,-11.9682,104.4853156,0,PAD,5,8.155537034
2.685,95789.41406,150.8738708,95722,156.7482605,-12.5568,104.422554,0,PAD,1,8.142965879
2.69,95780.85938,151.618927,95712,157.6200867,-11.9682,104.3627343,0,PAD,2,8.026635074
